camp	P	neoplasms neuroepithelial
clk4	GG	srpk1
vac14	GG	psmb6
sirt1	Rg	htt
il6	GG	nfkbia
cd36	Ra	bbox1
hmgb1	P	liver diseases
moxifloxacin	Sa	leukopenia
phenylpropanolamine	CC	propylhexedrine
ckm	GG	slc6a7
flot1	GG	gria1
apaf1	Te	intestinal polyposis
scn1a	E	abcc2
suprofen	T	pain
kit	Q	pdgfra
dopamine	I	cyp2c19
irak3	GG	pkn2
chek2	GG	fancf
tert	Q	igfbp3
dexamethasone	B	cd163
il6	E	prkaa2
cth	GG	mat2b
thrombocytopenia	ML	gba
aspscr1	B	tfe3
ucp1	Ra	txnrd2
cyp3a5	I	esomeprazole
cxcr4	P	infections
serpinc1	B	ppbp
cd34	Q	gfap
stat5a	GG	tcf12
slc25a15	U	hyperammonemia
melatonin	T	headache disorders
glycine	T	renal tubular transport inborn errors
igf2	Q	gja1
ccr1	E	cxcl12
cryz	GG	isyna1
spp1	E	tnf
nop2	GG	tfap2a
gja4	P	arteriosclerosis
cd14	U	leukemia myeloid
sarcoma	ML	sult1a1
il6	Q	cd40
cga	Rg	des
il16	U	urologic neoplasms
ptpn12	I	intestinal neoplasms
pth	Ra	alb
tnf	Q	abcc4
nr1i2	Q	abcc2
iron	E	cdon
fdxr	GG	cog4
vcp	GG	xpo1
serpina1	Rg	serpina1
col6a3	Ra	col1a1
junb	Rg	ctsk
gldc	GG	psph
slc2a2	GG	cacna1c
icam1	GG	fas
prkcb	Rg	ocln
cyp1b1	GG	cyp3a43
chka	B	bcl2
gh1	P	ovarian cysts
ceftriaxone	T	enterocolitis
il4	E	il6
impa1	GG	isyna1
thbs1	Rg	casp3
gabra1	GG	slc6a1
cimetidine	I	slc22a5
gsn	B	cdk6
chek2	GG	fance
cd38	Q	b2m
furosemide	Pr	anxiety related personality traits
dpys	GG	tymp
intestinal neoplasms	ML	vegfa
testosterone	J	hepatitis c
vasp	P	hypertension
clozapine	J	liver failure
calcium acetate	CC	trichlormethiazide
oxycodone	J	anxiety related personality traits
pla2g6	P	panuveitis
il15	U	acute coronary syndrome
tnni3	Ra	tnnt2
hematologic neoplasms	ML	pim1
ppp3ca	Ra	irf3
pioglitazone	N	jun
methadone	CC	nabilone
sec23a	GG	gfpt1
sct	U	kidney diseases
lama4	GG	sgcd
cox7c	GG	cox8a
bleomycin	Sa	anemia hemolytic
il3ra	Q	sdc1
prkacg	GG	calr
ctss	Te	arteriosclerosis
smarca4	Rg	smarcb1
notch2	Ra	rb1
flna	Ra	syk
fas	Rg	cdc25a
slc7a4	O	l arginine
csnk1a1	E	il6
pdk1	P	neoplasms
irf8	P	gram positive bacterial infections
neoplasms connective tissue	ML	vim
sulfadimethoxine	T	skin diseases
ldlr	GG	rxra
tnfsf11	Ra	dnmt1
csf3	I	breast neoplasms
ulcer	ML	cyp24a1
hif1a	B	pdgfra
budesonide	E	tnf
spp1	B	pth
acetylsalicylic acid	I	nfkbia
serpina3	Ra	samd9
jun	E	foxp3
aldh3a2	GG	ugt2b17
fluorouracil	T	ventricular fibrillation
ndufaf1	GG	uqcrfs1
respiratory tract neoplasms	X	adam28
lbp	Rg	lbp
bosutinib	T	respiratory tract neoplasms
pimozide	CC	procarbazine
mc3r	B	asip
akt3	I	rela
pik3ca	Q	pik3ca
carcinoma bronchogenic	ML	fos
voriconazole	T	leukopenia
aminolevulinic acid	T	gastrointestinal neoplasms
rtel1	B	sftpa2
cyp3a4	GG	nr1i2
norepinephrine	CC	doxapram
adnexal diseases	ML	il6
adenoma	ML	cd4
tfpi	Te	urologic neoplasms
azacitidine	T	lymphoma
gclm	GG	anpep
cxcr6	E	cxcr6
sphk1	Q	pax6
mapk8	Rg	rps6kb1
csf3	GG	il11
omeprazole	Sa	leukopenia
cs	GG	aldoa
apoe	Ra	nox4
infections	ML	ifnar1
tiagabine	Sa	malformations of cortical development group iii
cdh2	Rg	chl1
ca2	P	adenoma
hypertension	ML	th
ednra	GG	egfr
cpt1b	Ra	ucp3
lymphoma	ML	cd79b
igfbp3	Q	cebpb
tlr3	P	picornaviridae infections
ins	B	map2k1
quinine	Sa	dyskinesias
ar	GG	ncoa1
rps10	GG	actg1
carcinoma bronchogenic	ML	lgals3
cacna2d3	GG	cacna1e
alendronate	Sa	esophagitis
deferoxamine	T	intracranial hemorrhages
fzd3	Q	fzd6
serpina6	B	alb
doxorubicin	Sa	leukopenia
il18	I	genital neoplasms female
neoplasms neuroepithelial	ML	cd80
fluconazole	CC	itraconazole
vegfa	E	csf3
plagl1	U	beckwith wiedemann syndrome
sell	Te	diabetes mellitus
lovastatin	CC	itraconazole
spermine	N	trpc4
ugt2a1	GG	hccs
simeprevir	CC	fesoterodine
chlorpromazine	Sa	mouth abnormalities
genital neoplasms male	ML	impdh2
akt1	E	smad3
ethanol	T	abortion habitual
gnao1	GG	gnb3
adipoq	Te	liver neoplasms
usp24	B	tp53
prasugrel	CC	dabigatran etexilate
camp	E	lcn2
ppara	GG	prkar2b
abcd1	GG	pecr
dlat	GG	rarg
ptpn1	P	breast neoplasms
cflar	P	lymphoma non hodgkin
tpmt	Ra	nat2
lymphoma	ML	dnmt1
hla drb1	Ra	hla drb1
ugt1a1	I	dyslipidemias
map3k11	B	cdc42
testosterone	T	kidney diseases
hsf4	Q	vim
sdha	U	kidney diseases
phagocyte bactericidal dysfunction	Iw	pruritus
nck1	B	rac1
flt3	Q	flt3
kir2dl1	Rg	kir2dl2
kidney diseases	ML	cav1
imiquimod	E	il18
ppara	P	respiratory hypersensitivity
prednisone	T	cataract
pioglitazone	T	bone density
ethanol	Sa	muscular diseases
cpox	GG	blvrb
rhd	U	leukemia myeloid
central nervous system neoplasms	ML	kit
cocaine	Sa	gram negative bacterial infections
cd55	Q	mme
vardenafil	E	vegfa
neoplasms	ML	f13b
nfu1	GG	mat2a
alk	Q	smn1
nitric oxide	Sa	vascular diseases
genital neoplasms female	ML	rassf1
ifih1	Q	erbb3
cystic fibrosis	ML	il5
pten	P	pulmonary fibrosis
slco1b1	B	abcg2
tkt	Ra	akt1
wwp2	GG	nedd4
fgf3	B	ascl1
promethazine	T	pain
ctla4	Q	ghr
clozapine	Pr	demyelinating autoimmune diseases cns
prdm16	P	overweight
cd3eap	Ra	ercc1
mme	Q	des
nkx2 5	Rg	gjc1
psma3	GG	psmb7
tobramycin	CC	cefepime
slc17a5	U	vomiting
nifedipine	Pr	neurobehavioral manifestations
warfarin	Sa	vomiting
kras	Q	msln
tubb2b	GG	ripk2
thalassemia	An	thalassemia
minocycline	N	gdnf
carbachol	T	hyperinsulinism
fos	Ra	atf3
drd2	I	schizoaffective disorder
slc7a9	GG	atp1b1
azathioprine	T	lymphoma
tamoxifen	Sa	fatty liver
lig3	Ra	ung
cd24	Q	il10
lansoprazole	Sa	hepatitis
cd34	E	hmmr
enoxaparin	T	liver neoplasms
itpr2	U	tdp 43 proteinopathies
pdgfa	GG	prkacg
miglustat	I	brain diseases metabolic inborn
cybb	Ra	isg15
trib3	GG	cacna1a
bosentan	A	edn1
itraconazole	Pr	jaundice
dicloxacillin	CC	aripiprazole
src	Ra	egf
il2	Q	il2rg
fgf7	E	osm
sodium lauryl sulfate	Sa	lipidoses
cd28	Iw	tnf
esophageal neoplasms	ML	smad4
phenytoin	T	dyskinesias
cyth3	U	neoplasms
smad3	GG	map3k14
ca3	P	iron metabolism disorders
intestinal neoplasms	X	npc2
dlec1	Ra	opcml
atr	B	h2afx
ipratropium bromide	CC	methotrimeprazine
nras	Rg	abl1
scnn1a	GG	scnn1d
bmp2	GG	bmpr1b
slc19a1	I	genital neoplasms female
hdac6	Ra	il17a
guk1	GG	map3k9
pdk1	Iw	gc
morphine	CC	methotrimeprazine
gabapentin	CC	silodosin
sele	Q	cd8a
fos	Q	tor1a
rps7	GG	actg1
dpp4	P	liver diseases
men1	U	neoplasm metastasis
pex3	B	pex14
ccl2	Q	il1b
cx3cr1	Q	txn
vwf	P	leukemia myeloid
gram positive bacterial infections	ML	tp53
fer	GG	ikbkb
ugt1a6	U	drug toxicity
stat3	U	gastrointestinal neoplasms
ereg	Q	prl
nicotine	T	intracranial hemorrhages
stat1	Q	nfkb1
spry2	Ra	tgfb1
methadone	T	depressive disorder major
cyp19a1	GG	arnt2
irs1	Ra	pik3ca
vitamin c	T	hepatitis
men1	GG	taf1
tp53	Q	ezh2
abcc2	GG	cs
prl	K	buspirone
intestinal neoplasms	ML	fasn
mdm2	Q	cdk4
sertraline	N	abcb1
slc9a3r1	Rg	cftr
suramin	T	intestinal neoplasms
kat5	Rg	dusp1
hla a	GG	rpl19
mgat4a	I	oxaliplatin
neurod1	Ra	pax6
bcl2l1	Q	mmp3
vegfa	Ra	pdxp
stx4	GG	rab11a
mezlocillin	T	respiratory tract infections
ccdc6	GG	golga5
mybpc3	Ra	tcap
atomoxetine	CC	doxapram
methoxsalen	T	xeroderma pigmentosum
warfarin	CC	cefuroxime
agk	GG	lipf
sox10	P	schizophrenia
perphenazine	T	carcinoma
lcn2	E	spp1
ecel1	Ra	ecel1
colitis	ML	hsp90b1
mbl2	Rg	ppara
calcium acetate	I	metal metabolism inborn errors
phenylephrine	E	lpl
egfr	Rg	mt2a
lithium	CC	fencamfamine
sp1	GG	nrip1
ndufs3	Ra	ndufs1
floxuridine	CC	dronabinol
npy	E	chrna7
lymphoma non hodgkin	ML	myb
bmp2	E	bcl2l1
atp2b1	GG	atp8a2
brain diseases	ML	tlr4
malignant mesothelioma	X	ehf
gfap	Rg	cd36
gli2	Q	casp1
flt4	GG	prkacb
gadoxetate	I	abcc4
amitriptyline	CC	piroxicam
lenalidomide	CC	roflumilast
tp63	Rg	vrk1
quinidine	CC	saquinavir
vdr	U	arthritis rheumatoid
il18	Iw	phagocyte bactericidal dysfunction
floxuridine	T	kidney neoplasms
hnf1b	Q	tcf7l2
l methionine	I	slc16a10
temsirolimus	T	carcinoma bronchogenic
thioproperazine	T	major affective disorder 7
qars	U	epileptic encephalopathy
levonorgestrel	N	pgr
nt5c2	Rg	nt5c2
lercanidipine	CC	amobarbital
hydroxychloroquine	Sa	muscular diseases
eda	GG	cd27
pain	ML	csf3
niclosamide	I	diarrhea
neoplasms neuroepithelial	ML	crabp1
ceftriaxone	Sa	liver diseases
tp53	Q	gstt1
carcinoma	ML	pgr
eps8	U	sensation disorders
isoniazid	J	death
fgf2	Rg	pik3ca
captopril	T	arteriosclerosis
ikzf1	Ra	idh1
grk4	P	hypertension
hsd17b1	Ra	ahr
urologic neoplasms	X	sox9
cyp4b1	GG	prep
ins	P	glaucoma
niflumic acid	N	cftr
hydroxyproline	J	aortic aneurysm
actb	I	dyskinesias
igf1	P	hyperbilirubinemia hereditary
mfn2	U	peripheral nervous system diseases
abcc1	I	respiratory hypersensitivity
cyp1a2	GG	hsd17b3
ilk	P	cardiomyopathy dilated
comt	Ra	ugt1a3
vincristine	T	leukemia
nitric oxide	J	inflammation
tp63	Rg	nkx2 1
betahistine	Pr	sensation disorders
stat5b	Ra	bmp7
raltegravir	T	brain diseases
gentamicin	Sa	urination disorders
tp53	Q	spp1
pioglitazone	T	adnexal diseases
carmustine	T	gastrointestinal neoplasms
neoplasms	ML	b4galt1
smad2	Ra	mdm2
dgka	Iw	gc
mianserin	I	cyp1a2
nod1	P	infections
wif1	GG	aurka
eszopiclone	I	gabra1
herpesviridae infections	ML	tnf
me1	P	liver neoplasms
irs1	Q	insr
aqp2	GG	aqp9
mut	I	hydroxocobalamin
carcinoma bronchogenic	ML	slc29a1
parp1	B	ar
neoplasms neuroepithelial	ML	gnl3
rosiglitazone	A	pparg
lipg	B	cetp
lifr	U	neoplasm metastasis
gpx1	Ra	chn2
neoplasms neuroepithelial	ML	pgk1
neoplasms	ML	gapdh
gsn	GG	mapt
mdm2	Q	gnl3
sarcoma	ML	gfap
dronabinol	I	cnr2
central nervous system neoplasms	ML	flna
cd34	Q	itgam
jag1	Ra	gli3
cacng3	GG	kcne2
pancreatic neoplasms	ML	hpse
lofexidine	I	opioid related disorders
trichlormethiazide	I	atp1a1
myd88	B	tgfb1
dimethyl sulfoxide	B	brca2
dpp4	GG	gcg
buprenorphine	CC	methsuximide
cyclophosphamide	T	central nervous system neoplasms
arthritis	ML	angptl4
deferiprone	T	iron overload
gata6	E	pou5f1
cyp19a1	I	paclitaxel
map3k3	GG	mapk10
itga5	GG	itgav
cacna2d3	GG	cacna1g
hif1an	E	hif1an
cdkn1c	GG	cks1b
gfi1	B	prdm5
adnexal diseases	ML	cyp11a1
hk2	P	glaucoma
gmds	GG	tpi1
goiter	ML	tek
isyna1	U	lupus erythematosus systemic
myl2	GG	ophn1
lymphoma	ML	stat3
a2m	B	il6
nr1i2	I	dolutegravir
respiratory tract neoplasms	X	spp1
flt3	E	kit
malignant mesothelioma	ML	tff1
tlr3	Ra	camp
folr1	Ra	klf6
tnf	Rg	nod1
ketamine	T	seizures
psma4	GG	rbx1
hgf	B	rac1
cyld	U	neoplasms
verteporfin	CC	ciprofloxacin
thbs1	Ra	cdh1
pioglitazone	T	kidney diseases
isoniazid	E	cat
tdo2	Q	tdo2
ctss	E	smad4
col18a1	P	endometriosis
neoplasms	ML	krt17
lamivudine	CC	emtricitabine
purpura thrombocytopenic idiopathic	ML	tlr4
simvastatin	N	insr
mlh1	Ra	yes1
congenital abnormalities	ML	cd4
breast neoplasms	ML	apobec3b
neoplasms	ML	wdr19
genital neoplasms female	ML	ereg
mmp3	Ra	adamts13
pura	GG	raf1
fhl2	B	foxo1
klk5	Ra	klk6
shc1	Ra	nck1
sorafenib	Sa	hemorrhage
il15	U	drug toxicity
cd69	Q	cd38
midazolam	T	panic attacks
lama3	GG	dst
efnb1	P	gastrointestinal neoplasms
lapatinib	T	breast neoplasms
hsd11b2	Rg	serpina6
egfr	Iw	pah
brca2	U	neoplasm metastasis
anxa1	Q	ccl20
dextroamphetamine	CC	methamphetamine
norethindrone	CC	saquinavir
egfr	Ra	txnrd1
ticagrelor	E	tf
dexamethasone	T	respiratory hypersensitivity
csnk1d	B	per2
hsp90aa1	E	mc4r
ghr	GG	prlr
mstn	P	heart defects congenital
casp1	Ra	havcr1
gpx1	Rg	megf8
central nervous system neoplasms	ML	tp53
acetazolamide	T	pancreatic neoplasms
cocaine	Sa	glaucoma open angle
dsg2	GG	emd
maprotiline	CC	trichlormethiazide
mental retardation x linked	ML	slc17a5
lercanidipine	CC	rifapentine
mllt3	Q	kit
ftl	GG	gapdh
vegfa	D	neuroectodermal tumors
hif1a	Rg	epas1
hydromorphone	CC	droperidol
csf3	P	carcinoma
steap3	GG	tp63
hyperglycemia	ML	slc2a1
cd8a	P	arthritis
ctla4	B	tnfrsf1b
carm1	Rg	med12
respiratory hypersensitivity	Mp	clemastine
g6pd	P	anemia
tyk2	E	il10
wnt1	Rg	wnt5b
breast neoplasms	ML	hdac1
dexamethasone	N	slc16a1
mapk9	GG	map4k3
smith mccort dysplasia	ML	tnf
fabp5	P	neoplasms
cubn	U	renal insufficiency
clonidine	T	consciousness disorders
flt1	GG	prkar1a
map2k3	GG	map4k2
cnr1	Ra	ptk2
propofol	T	cardiomyopathy dilated
ar	B	mdm2
ptprz1	GG	ca8
cyp3a4	Ra	cyp17a1
ldb3	GG	prkcb
intestinal neoplasms	ML	ereg
adrb2	E	cd40lg
irf4	Rg	cyld
psmd14	GG	pck1
carcinoma bronchogenic	ML	dhfr
mdm2	Ra	stk11
hla a	I	hepatitis viral human
marcks	GG	nfatc1
neoplasms neuroepithelial	ML	pak1
doxepin	T	death
pioglitazone	T	arthritis rheumatoid
carbamazepine	E	stat3
dyrk1b	GG	melk
btk	Q	il10
lincomycin	T	exanthema
il1b	Q	il17ra
creb1	GG	nos3
growth disorders	Iw	myc
ltbp3	GG	itga8
il1a	Te	renal insufficiency
hmgcr	D	cardiomegaly
nos1	GG	atp2a3
tlr4	P	pneumonia
carcinoma	ML	akt1
bckdhb	U	brain diseases metabolic inborn
metipranolol	T	glaucoma
neoplasms	ML	smad6
tp53	U	lymphoma
il10	Ra	il10
hsp90aa1	E	stk11
nnmt	Ra	pon1
cd151	Rg	rhoa
ptk7	GG	kalrn
cd6	Ra	inpp5d
mcl1	Rg	ca11
gastrointestinal neoplasms	ML	brca1
ostm1	GG	tpcn1
cyp1b1	P	drug toxicity
cyp2f1	Ra	cyp2c19
sell	Q	cd38
neurod1	I	akt1
tf	U	ischemia
nr1i2	I	penicillin v
amrinone	T	heart failure
tranexamic acid	C	hemophilia a
ondansetron	CC	saquinavir
eplerenone	CC	deferasirox
sotalol	T	cardiomyopathy dilated
hr	Q	fgfr1
myh9	U	urination disorders
esd	GG	tpi1
genital neoplasms male	ML	b3gat1
s100b	P	brain damage chronic
prasugrel	CC	apixaban
terlipressin	Sa	tachycardia
gabra2	GG	gabrq
iscu	GG	nfu1
bupivacaine	C	neoplasms neuroepithelial
gastrointestinal neoplasms	ML	mapk7
dctn1	GG	aqp2
vinblastine	N	cyp3a5
alfuzosin	CC	captopril
tacrolimus	E	il4
thyroid neoplasms	ML	fn1
bexarotene	CC	losartan
pelger huet anomaly	ML	tnfrsf13b
fxn	E	ifng
lithium	CC	azilsartan medoxomil
tnf	Te	spondylitis ankylosing
il17a	P	lung injury
indomethacin	T	inflammation
rho	Q	rcvrn
hesx1	Ra	pou1f1
tgfb1	GG	mapkapk3
mmp9	Ra	mmp1
lyrm4	GG	nfs1
bmp2	B	agrn
cth	GG	dao
ezh2	Ra	hspb1
cox5b	GG	ndufs7
liver neoplasms	ML	ripk2
fentanyl	CC	ondansetron
ercc3	E	clu
pravastatin	E	pgf
hla g	Te	lupus erythematosus systemic
clu	Q	clu
azithromycin	T	skin diseases parasitic
atp6v1b2	GG	suclg1
neoplasms neuroepithelial	ML	cdc25b
tranylcypromine	CC	captopril
mutyh	GG	pcna
captopril	CC	iron
notch2	P	thyroid neoplasms
vitamin e	T	esophageal neoplasms
oxt	E	esr2
aire	U	anemia
pah	E	kng1
fluoxetine	E	crh
il4	P	leukemia lymphoid
slco1b3	P	neoplasms
adrb1	Ra	itgb3
arg1	GG	recql4
rhoa	P	glaucoma
vegfa	Rg	serpina1
smarca2	Rg	smarca2
atrx	Ra	crebbp
lrp4	GG	fzd4
csf3	Rg	bax
ocln	E	nkx2 1
casp6	Ra	tp53
mapk1	Ra	map2k1
psap	GG	ap4m1
sds	GG	shmt2
alox5ap	GG	pla2g4a
actg1	GG	vasp
fluconazole	CC	chlordiazepoxide
cox10	GG	mrps16
neurofibromatosis 1	Iw	hydrocephalus
cdk7	GG	ppargc1a
gnaq	U	heart failure
rac1	Rg	rapsn
pml	B	hipk2
scopolamine	Sa	cerebrovascular disorders
chrna1	GG	cdc42
nizatidine	T	peptic ulcer
eng	E	hif1a
plk1	E	bcl2l1
nr1h4	E	pltp
ptprc	Q	cd8a
phenytoin	CC	ropinirole
ecm1	GG	lgals7
fluticasone furoate	Pr	nasopharyngitis
topiramate	CC	dimenhydrinate
spp1	E	sell
akt1	Rg	akt3
mfn2	Rg	notch1
krt1	GG	b2m
vegfa	Te	osteonecrosis
vegfa	Ra	kitlg
cxcr4	P	neoplasms neuroepithelial
chd1	GG	slc3a1
hras	Ra	ptch1
tert	Ra	egfr
dofetilide	T	heart defects congenital
nampt	P	cerebrovascular disorders
nos3	P	metabolism inborn errors
omeprazole	T	kidney diseases
colistimethate	Sa	neurotoxicity syndromes
nos3	Q	hgf
dbi	Te	anxiety related personality traits
gcg	P	adnexal diseases
chlorpromazine	Sa	cleft palate
csf1	Q	klf4
tiagabine	T	epilepsy
tnfsf12	E	tf
gsn	Ra	ttr
pdx1	P	neoplasms neuroepithelial
cyp11a1	GG	sult1e1
ccl5	Ra	cxcr4
succinylcholine	CC	digoxin
fgfr3	Ra	msx2
cacnb2	Ra	skp1
foxc2	Q	sox18
il4	E	hp
crtap	GG	adamts2
leukemia myeloid	ML	agxt
lithium	T	pancytopenia
cxxc4	B	ezh2
cd19	B	akt1
inpp5e	GG	fig4
npy	P	myocardial ischemia
slc9a1	Rg	il9
epinephrine	T	diabetes mellitus
egln3	P	kidney diseases
adrbk1	Rg	rala
hla dra	GG	cd38
ndufb1	GG	ndufs6
isosorbide dinitrate	CC	dasatinib
carcinoma	ML	muc16
ca1	Q	faslg
irf4	Q	batf
tnfrsf1a	U	liver failure
mapk10	GG	mapkapk5
arg1	E	mif
epn1	GG	usp9x
thioridazine	C	gastrointestinal neoplasms
tnc	GG	itga7
cnr1	U	ichthyosis bullosa of siemens
hla c	I	clavulanate
tnfsf12	P	heart defects congenital
tp53	Ra	rora
glutathione	T	mental retardation x linked
nebivolol	Pr	ischemia
rabeprazole	T	dyspepsia
pyridostigmine	N	pnpla6
rac1	Q	krit1
carbachol	T	glaucoma
cited2	Ra	cxcr4
grn	Ra	tardbp
hesx1	Te	hypertension
tlr4	Ra	cacna1d
cish	GG	prkcb
ahsg	GG	bhmt
srebf1	Ra	sirt1
kidney diseases	ML	dnmt1
rpl19	GG	synj1
neoplasms	ML	irs1
chlorothiazide	CC	alogliptin
ntrk2	P	death
captopril	J	neurotoxicity syndromes
amyloidosis	ML	apoa2
ddc	Iw	leukemia myeloid
shmt2	Q	gldc
atf2	GG	acvr1
porcn	Ra	nfkbia
nos1	P	schizophrenia
ptges3	GG	rrm1
apcs	Q	cd2
lupus erythematosus systemic	ML	snrpa
apoe	Q	ncoa2
esr1	Rg	rac1
cefoxitin	C	kidney diseases
cnnm4	GG	ppic
crp	Rg	shbg
nfkb1	E	nr3c1
foxo1	P	lymphoma
toremifene	T	carcinoma
hepatitis viral human	ML	il22
pgd	Rg	ada
app	GG	pde6h
apoe	Q	timp3
neoplasms neuroepithelial	ML	suv39h1
isyna1	Rg	dusp1
acitretin	Sa	erectile dysfunction
fgf2	B	sod1
cyproheptadine	T	steroid metabolism inborn errors
faslg	P	skin diseases parasitic
mdm2	Rg	itch
pparg	P	leukemia myeloid
cdk2	E	brca2
intestinal neoplasms	ML	hspa5
reserpine	T	drug toxicity
ngf	Rg	crh
casp4	Q	prkca
prodh	Ra	txnrd2
fibrosis	ML	sdc1
lcn2	P	van der woude syndrome
reln	Ra	pafah1b1
ppp1ca	GG	tsc1
verapamil	T	hyperthyroidism
phenformin	T	overweight
ubb	GG	isg15
abcb1	Rg	slc47a1
kidney diseases	X	adipoq
slc25a4	GG	pgam2
brd2	GG	taf1
domperidone	Pr	pancreatitis
plk1	GG	cdca3
oxcarbazepine	CC	saxagliptin
neoplasms neuroepithelial	ML	nfib
testosterone propionate	E	g6pd
drug toxicity	ML	fen1
ccl2	E	ifng
aldh3a1	GG	pot1
chloroquine	CC	acepromazine
bosentan	T	mixed connective tissue disease
tardbp	U	alzheimer disease
hla a	GG	rps17
cxcr4	Q	entpd1
rin2	Ra	smad3
fgf8	Rg	fbln1
clec7a	Rg	s100b
csf2	P	pancreatic neoplasms
pulmonary disease chronic obstructive	X	vegfa
warfarin	T	cardiovascular diseases
cocaine	Sa	gastrointestinal hemorrhage
allopurinol	Sa	radiculopathy
pravastatin	CC	boceprevir
slc5a2	I	liver diseases
slc19a1	GG	tyms
eplerenone	E	bax
carboplatin	N	brca1
cox15	GG	coq9
ggcx	GG	proc
neoplasms neuroepithelial	ML	prkaa2
ngf	Rg	furin
danazol	Sa	kidney diseases
nr5a1	Ra	amh
quetiapine	I	drd3
plcb3	I	prkca
gaa	Ra	rgs19
il13	E	osm
spry2	E	npas3
nortriptyline	T	pain
shbg	Iw	tg
ampicillin	T	obstetric labor premature
bupropion	T	dyskinesias
foxm1	B	nf2
respiratory tract neoplasms	ML	per2
mmp9	P	gastrointestinal neoplasms
pamidronate	C	lymphoma
breast neoplasms	ML	cd74
il5	Iw	phagocyte bactericidal dysfunction
methadone	T	malnutrition
hprt1	Ra	actb
grem2	U	bone density
neoplasms muscle tissue	ML	shbg
diablo	B	casp7
cnnm4	U	retinal dystrophies
csnk2a1	GG	ccdc6
pioglitazone	E	pomc
cabergoline	I	htr1d
gh1	Ra	tk1
birc3	Rg	tlr2
cd96	Q	cd34
vegfa	Ra	hnf1b
protriptyline	CC	phenelzine
tf	Ra	tff1
vitamin e	CC	rivaroxaban
pik3c2b	GG	mtmr2
betamethasone	Pr	colitis
akr1c3	Rg	ar
ncoa3	Rg	akt1
goserelin	CC	protriptyline
kcna1	GG	map2k2
adar	B	tyrobp
htr2a	Rg	atp2a2
fgf2	B	ptk2
csnk1a1	GG	slk
hdac7	E	kat5
fcar	GG	fcgr1a
metronidazole	Sa	adrenal insufficiency
map3k2	GG	creb1
digoxin	Sa	carcinoma bronchogenic
brca2	Q	brca1
chrna1	GG	flt4
jak1	GG	pdgfrb
lztr1	GG	trim5
lithium	E	comt
aifm1	P	edema
brca1	Rg	esr2
icam1	Q	cxcr4
hmgb1	Rg	pgr
spironolactone	CC	oxycodone
inflammation	ML	gdf2
parp1	P	death
procaterol	T	hypokalemia
finasteride	T	hidradenitis suppurativa
il1rn	Rg	nod2
camkk2	GG	aak1
casp1	Rg	fasn
raf1	GG	tln1
angptl4	Ra	ppara
retn	U	demyelinating autoimmune diseases cns
il33	P	pancreatitis
pask	GG	smad4
alas2	GG	gcsh
loxapine	CC	ethanol
rps6ka3	GG	mapkapk3
mdh1	GG	mtr
bromocriptine	T	psoriasis
angpt2	Rg	egf
enterocolitis	ML	ednrb
cisplatin	C	kidney neoplasms
testosterone	Pr	muscular diseases
leukemia	ML	itgb3
mdm2	B	aurka
dimenhydrinate	CC	rotigotine
syndactyly	An	syndactyly
ppia	B	tardbp
cerebrovascular disorders	ML	ppia
mbtps1	Rg	sgpl1
abcc8	Ra	men1
ctse	GG	gm2a
enflurane	T	arteriosclerosis
slc22a1	GG	aldh4a1
nme1	Rg	myc
pofut1	GG	plod3
prkar2a	GG	ptch1
cyp11b2	Q	cyp11b1
neuroectodermal tumors	ML	myc
kir2dl3	Ra	kir2ds1
jup	GG	arhgdia
erythromycin	T	urethral diseases
spermine	Pr	seizures
tlr4	Ra	irf3
atr	Rg	rad50
atenolol	CC	dipyridamole
digoxin	Sa	neurobehavioral manifestations
irf7	E	il6
casp6	Rg	sox11
ptpn11	B	sstr1
mmp8	E	il6
fcer2	P	van der woude syndrome
respiratory tract neoplasms	ML	prss8
nr0b2	Ra	smad4
baclofen	T	pruritus
ctgf	GG	vegfa
rps6ka3	Q	rps6ka3
hk2	P	kidney diseases
gapdh	GG	actb
gastrointestinal neoplasms	ML	smad7
fos	O	rotigotine
acsbg1	GG	elovl5
celecoxib	E	fas
abcc1	GG	nfs1
igf1	Te	esophageal neoplasms
neoplasm metastasis	ML	cd248
creatine	T	central nervous system neoplasms
oxt	E	oxt
tk2	Rg	tk1
dasatinib	E	il6
clozapine	Pr	chorea
intestinal neoplasms	ML	pax2
casp9	B	gzmb
imipenem	T	seizures
flt1	E	foxf1
irs1	GG	pik3r3
medroxyprogesterone acetate	T	meningioma
egfr	E	tnfsf11
tolcapone	C	melanoma
vegfa	Q	faslg
xylometazoline	I	adra2b
cyp11b1	GG	ugt1a4
prmt1	GG	pls3
melatonin	E	ptk2
doxazosin	CC	felodipine
ergocalciferol	CC	dihydrotachysterol
dronabinol	CC	entacapone
kcne1	GG	slc13a3
aspm	U	neoplasms neuroepithelial
nitric oxide	T	osteonecrosis
cyp1a2	Ra	cyp2a13
serpini1	P	seizures
ptpn13	B	pkn2
atp2b2	U	dyskinesias
magec1	P	uterine diseases
ikbkb	B	lcn2
nfatc1	GG	capn2
cisplatin	T	adenoma
junb	Rg	irf8
aqp3	Q	aqp7
sulpiride	T	pain
cd55	Ra	cr1
rev3l	GG	usp1
e2f1	Q	fasn
cyproterone acetate	CC	pomalidomide
il6	Ra	mapk14
dimethyl sulfoxide	E	ins
sord	GG	abcb11
